Transaction_ID,Customer_ID,Purchase_Date,Purchased_Product_IDs,Order_Value,Order_Location,Repeat_Purchase_Score,Return_Rate
TXN19319,CUST4860,2024-08-17 05:29:01,['PROD0044'],176000,Prabumulih,0.99,0.15
TXN19320,CUST0493,2023-08-29 18:12:45,"['PROD0191', 'PROD0626']",535000,Sukabumi,0.96,0.3
TXN19321,CUST0778,2025-07-24 16:23:04,"['PROD0430', 'PROD0982', 'PROD0798', 'PROD0645']",914000,Kota Administrasi Jakarta Timur,0.62,0.05
TXN19322,CUST4335,2025-05-20 01:53:27,['PROD0724'],281000,Magelang,0.78,0.08
TXN19323,CUST1544,2025-06-25 23:50:20,['PROD0204'],298000,Kendari,0.79,0.06
TXN19324,CUST1473,2024-10-15 07:59:02,['PROD0488'],254000,Binjai,0.78,0.21
TXN19325,CUST0048,2023-12-05 13:24:00,['PROD0404'],336000,Ternate,0.65,0.31
TXN19326,CUST2306,2025-07-16 23:42:20,"['PROD0966', 'PROD0377', 'PROD0024']",1009000,Lubuklinggau,0.59,0.45
TXN19327,CUST4404,2024-02-26 21:19:49,"['PROD0846', 'PROD0384']",683000,Makassar,0.92,0.13
TXN19328,CUST2522,2024-08-27 03:50:39,"['PROD0842', 'PROD0368']",651000,Blitar,0.91,0.01
TXN19329,CUST3347,2024-06-30 19:03:05,['PROD0646'],126000,Banda Aceh,0.77,0.11
TXN19330,CUST2833,2025-06-14 22:32:42,"['PROD0951', 'PROD0084', 'PROD0564', 'PROD0047']",1068000,Kediri,0.65,0.3
TXN19331,CUST1629,2025-04-21 23:48:34,['PROD0017'],455000,Binjai,0.99,0.17
TXN19332,CUST2200,2024-07-16 03:45:35,"['PROD0043', 'PROD0123']",498000,Tarakan,0.99,0.33
TXN19333,CUST1278,2025-02-12 22:15:27,['PROD0030'],277000,Pasuruan,0.94,0.13
TXN19334,CUST4961,2025-05-30 20:35:14,['PROD0287'],354000,Pariaman,0.63,0.2
TXN19335,CUST4708,2024-02-26 18:56:16,['PROD0083'],340000,Manado,0.75,0.01
TXN19336,CUST3276,2023-09-28 13:23:23,['PROD0125'],429000,Bima,0.11,0.42
TXN19337,CUST2098,2025-05-27 23:04:02,['PROD0298'],286000,Banjarbaru,0.36,0.49
TXN19338,CUST2370,2024-08-02 21:01:02,"['PROD0967', 'PROD0536']",517000,Banjar,0.99,0.08
TXN19339,CUST0743,2024-06-05 20:40:12,"['PROD0187', 'PROD0758']",606000,Bontang,0.91,0.39
TXN19340,CUST3849,2024-12-19 03:41:04,['PROD0757'],259000,Ternate,0.51,0.46
TXN19341,CUST1984,2024-01-23 15:21:58,"['PROD0831', 'PROD0550']",500000,Purwokerto,0.39,0.42
TXN19342,CUST3749,2024-11-16 09:16:40,['PROD0314'],131000,Sabang,0.95,0.03
TXN19343,CUST0651,2025-01-22 15:46:22,['PROD0467'],156000,Sorong,0.86,0.37
TXN19344,CUST4565,2024-01-21 09:32:17,['PROD0740'],330000,Bau-Bau,0.72,0.29
TXN19345,CUST3330,2024-03-05 23:44:32,['PROD0765'],286000,Tegal,0.86,0.22
TXN19346,CUST4632,2024-07-13 18:51:19,"['PROD0435', 'PROD0243']",623000,Bukittinggi,0.92,0.21
TXN19347,CUST4792,2024-08-23 23:35:06,"['PROD0552', 'PROD0063', 'PROD0185']",831000,Sibolga,0.86,0.35
TXN19348,CUST2853,2024-02-13 08:51:24,['PROD0478'],219000,Cilegon,0.63,0.1
TXN19349,CUST0329,2024-01-31 17:16:48,['PROD0031'],101000,Banjarbaru,0.96,0.02
TXN19350,CUST1387,2024-01-01 06:35:08,['PROD0718'],333000,Tegal,0.94,0.06
TXN19351,CUST1791,2025-07-22 12:27:40,['PROD0546'],459000,Semarang,0.88,0.32
TXN19352,CUST1584,2025-07-24 12:29:30,"['PROD0219', 'PROD0986']",344000,Tegal,0.55,0.4
TXN19353,CUST0892,2025-04-15 02:56:55,"['PROD0890', 'PROD1043', 'PROD0080', 'PROD0153']",683000,Tangerang,0.93,0.22
TXN19354,CUST1071,2023-12-06 10:46:33,['PROD0360'],494000,Mojokerto,0.96,0.14
TXN19355,CUST4390,2023-11-29 06:17:39,"['PROD0660', 'PROD0353']",257000,Banjarmasin,0.98,0.35
TXN19356,CUST3524,2025-04-16 12:12:13,['PROD0749'],410000,Ambon,0.75,0.12
TXN19357,CUST1195,2024-09-24 01:48:42,['PROD0939'],462000,Pekanbaru,0.33,0.45
TXN19358,CUST3892,2023-11-02 14:34:46,['PROD0115'],170000,Langsa,0.98,0.21
TXN19359,CUST3054,2023-12-01 21:06:22,['PROD0066'],438000,Tarakan,0.8,0.24
TXN19360,CUST3625,2024-10-20 00:25:10,['PROD0678'],393000,Magelang,0.81,0.12
TXN19361,CUST2927,2023-09-03 17:27:15,"['PROD0640', 'PROD0716']",747000,Palu,0.77,0.38
TXN19362,CUST3805,2023-09-06 13:21:31,['PROD0722'],403000,Pariaman,0.73,0.05
TXN19363,CUST4998,2025-05-27 22:07:02,['PROD0131'],119000,Pariaman,0.7,0.04
TXN19364,CUST3652,2025-07-25 14:46:10,['PROD0421'],172000,Tangerang Selatan,0.93,0.32
TXN19365,CUST3702,2023-10-20 02:53:29,['PROD0555'],193000,Payakumbuh,0.96,0.08
TXN19366,CUST0053,2025-03-10 02:18:37,"['PROD0197', 'PROD0878']",474000,Cimahi,0.77,0.25
TXN19367,CUST0779,2024-03-22 12:02:11,['PROD0713'],303000,Tual,0.29,0.49
TXN19368,CUST4895,2024-06-20 22:16:55,['PROD1025'],397000,Bukittinggi,0.61,0.31
TXN19369,CUST4630,2024-06-14 09:19:25,['PROD0447'],484000,Singkawang,0.58,0.48
TXN19370,CUST2310,2024-11-26 02:23:05,['PROD0826'],299000,Sorong,0.31,0.44
TXN19371,CUST0645,2025-01-09 04:18:42,"['PROD0273', 'PROD0846', 'PROD0053']",852000,Surabaya,0.92,0.23
TXN19372,CUST4170,2024-09-15 18:16:40,['PROD0242'],420000,Lhokseumawe,0.93,0.19
TXN19373,CUST1744,2023-12-23 03:24:52,"['PROD0879', 'PROD0831']",588000,Pangkalpinang,0.67,0.22
TXN19374,CUST2919,2024-09-28 00:02:48,"['PROD0758', 'PROD0440', 'PROD1045']",831000,Pontianak,0.85,0.0
TXN19375,CUST1494,2023-12-20 18:39:49,"['PROD0991', 'PROD0251']",509000,Surabaya,0.81,0.36
TXN19376,CUST4438,2023-11-10 22:17:14,['PROD0715'],305000,Pematangsiantar,0.74,0.34
TXN19377,CUST3604,2024-06-07 03:26:04,['PROD0829'],138000,Langsa,0.7,0.23
TXN19378,CUST0087,2025-06-06 08:20:19,['PROD0316'],154000,Cirebon,0.65,0.01
TXN19379,CUST3414,2024-06-14 12:26:31,"['PROD0755', 'PROD0420']",582000,Solok,0.57,0.45
TXN19380,CUST2971,2025-05-09 15:40:09,['PROD0314'],131000,Padangpanjang,0.76,0.13
TXN19381,CUST3894,2024-11-21 23:20:59,"['PROD0928', 'PROD0880']",640000,Sorong,0.28,0.47
TXN19382,CUST2796,2023-09-29 21:45:42,"['PROD0729', 'PROD0760']",352000,Pematangsiantar,0.95,0.38
TXN19383,CUST2059,2023-09-18 14:27:05,"['PROD0759', 'PROD0364']",499000,Bontang,0.63,0.31
TXN19384,CUST4275,2024-12-11 08:02:10,"['PROD0047', 'PROD0084', 'PROD0564']",910000,Tidore Kepulauan,0.19,0.49
TXN19385,CUST4773,2024-09-23 22:30:42,"['PROD1032', 'PROD0761', 'PROD0376']",651000,Cilegon,0.88,0.35
TXN19386,CUST2689,2023-11-24 08:17:49,['PROD0676'],353000,Semarang,0.94,0.19
TXN19387,CUST0983,2024-05-12 06:57:03,['PROD0952'],248000,Banjar,0.14,0.49
TXN19388,CUST3084,2025-04-28 09:45:44,"['PROD0015', 'PROD0831']",675000,Sorong,0.98,0.16
TXN19389,CUST2399,2025-08-01 02:15:11,['PROD0553'],342000,Tidore Kepulauan,0.93,0.01
TXN19390,CUST0535,2024-10-14 06:23:53,['PROD0605'],375000,Kota Administrasi Jakarta Barat,0.94,0.26
TXN19391,CUST2599,2024-09-03 17:47:17,['PROD0936'],177000,Lubuklinggau,0.97,0.23
TXN19392,CUST1002,2024-06-29 04:09:11,['PROD0020'],400000,Depok,0.88,0.11
TXN19393,CUST1031,2023-11-08 00:46:39,['PROD0458'],125000,Palu,0.77,0.35
TXN19394,CUST4317,2024-07-29 09:23:29,['PROD0422'],208000,Bandung,0.76,0.24
TXN19395,CUST0730,2025-05-07 11:15:30,"['PROD0886', 'PROD0988', 'PROD0579']",1117000,Bontang,0.57,0.47
TXN19396,CUST4679,2025-05-25 12:57:15,['PROD0246'],316000,Pekanbaru,0.98,0.36
TXN19397,CUST2561,2024-09-04 05:59:43,['PROD0125'],429000,Pekanbaru,0.21,0.44
TXN19398,CUST3623,2025-05-05 19:19:17,['PROD0460'],255000,Bekasi,0.65,0.07
TXN19399,CUST3806,2024-08-25 16:52:20,['PROD0341'],322000,Sukabumi,0.71,0.17
TXN19400,CUST1644,2024-03-19 01:06:14,"['PROD0005', 'PROD0250', 'PROD0959']",580000,Pematangsiantar,0.3,0.44
TXN19401,CUST0002,2024-07-07 23:46:18,['PROD0726'],256000,Pontianak,0.92,0.02
TXN19402,CUST4924,2024-10-14 17:06:47,['PROD0160'],188000,Jambi,0.6,0.22
TXN19403,CUST1792,2023-10-05 16:26:14,"['PROD0967', 'PROD0549']",741000,Bitung,0.75,0.36
TXN19404,CUST4699,2025-05-06 03:40:20,['PROD0060'],458000,Bau-Bau,0.35,0.43
TXN19405,CUST2618,2025-01-08 00:39:15,['PROD0757'],259000,Purwokerto,0.08,0.4
TXN19406,CUST1493,2023-11-10 18:38:15,"['PROD0798', 'PROD0276', 'PROD0572']",549000,Padangpanjang,0.85,0.1
TXN19407,CUST3556,2023-08-31 11:54:23,['PROD0290'],274000,Bima,0.88,0.22
TXN19408,CUST1554,2024-08-02 01:19:25,['PROD0934'],270000,Jayapura,0.51,0.42
TXN19409,CUST4844,2023-10-23 19:48:42,['PROD1032'],422000,Payakumbuh,0.81,0.38
TXN19410,CUST4324,2024-02-02 20:11:12,"['PROD0885', 'PROD0360']",918000,Bogor,0.81,0.06
TXN19411,CUST0167,2024-12-25 11:08:06,['PROD0015'],389000,Ternate,0.97,0.02
TXN19412,CUST1438,2025-06-24 02:08:21,['PROD0236'],197000,Kota Administrasi Jakarta Timur,0.86,0.2
TXN19413,CUST2613,2024-03-20 09:27:59,['PROD0683'],172000,Solok,0.13,0.45
TXN19414,CUST2634,2023-10-14 02:25:42,['PROD0614'],400000,Banjarbaru,0.98,0.06
TXN19415,CUST3066,2023-10-09 02:31:26,['PROD0084'],241000,Dumai,0.2,0.42
TXN19416,CUST2333,2024-12-07 22:20:59,['PROD0462'],258000,Kupang,0.62,0.38
TXN19417,CUST3786,2025-03-04 18:11:53,['PROD0901'],433000,Tanjungpinang,0.89,0.3
TXN19418,CUST3617,2025-01-17 17:06:50,"['PROD0392', 'PROD0328', 'PROD0397', 'PROD0061']",761000,Banjar,0.29,0.47
TXN19419,CUST3290,2024-08-06 18:37:28,['PROD0541'],137000,Salatiga,0.24,0.46
TXN19420,CUST3485,2025-06-03 19:34:38,"['PROD0878', 'PROD0018', 'PROD0189']",827000,Balikpapan,0.38,0.47
TXN19421,CUST3166,2025-08-13 20:35:45,['PROD0474'],139000,Meulaboh,0.27,0.44
TXN19422,CUST2316,2024-04-21 00:43:12,['PROD0065'],417000,Tual,0.87,0.3
TXN19423,CUST2132,2024-10-30 17:22:31,"['PROD0989', 'PROD0081']",534000,Malang,0.22,0.42
TXN19424,CUST1352,2024-12-18 02:43:41,"['PROD0214', 'PROD0639', 'PROD0094']",734000,Yogyakarta,0.86,0.3
TXN19425,CUST1008,2023-12-30 16:44:38,"['PROD0321', 'PROD0621', 'PROD0886']",734000,Sabang,0.74,0.16
TXN19426,CUST0179,2024-03-09 05:53:07,['PROD0778'],480000,Lhokseumawe,1.0,0.14
TXN19427,CUST3096,2025-06-01 17:58:04,"['PROD0814', 'PROD1060', 'PROD0907']",704000,Surakarta,0.42,0.43
TXN19428,CUST1506,2025-02-16 11:48:23,"['PROD0530', 'PROD0238']",451000,Bengkulu,0.32,0.48
TXN19429,CUST3504,2025-04-14 08:38:52,"['PROD0744', 'PROD0575']",515000,Tanjungbalai,0.99,0.16
TXN19430,CUST4807,2023-10-10 15:23:06,"['PROD0454', 'PROD0408']",504000,Banjar,0.84,0.36
TXN19431,CUST4697,2023-10-23 18:04:35,"['PROD0798', 'PROD0011', 'PROD0276', 'PROD0572']",805000,Manado,0.84,0.1
TXN19432,CUST1620,2025-08-08 22:47:30,['PROD0653'],236000,Tangerang,0.78,0.34
TXN19433,CUST3715,2024-12-23 23:54:25,['PROD0936'],177000,Kota Administrasi Jakarta Timur,0.73,0.01
TXN19434,CUST0887,2025-03-28 07:48:42,['PROD0292'],402000,Bogor,0.62,0.16
TXN19435,CUST2395,2023-09-20 18:39:12,"['PROD0071', 'PROD0940']",384000,Tebingtinggi,0.71,0.1
TXN19436,CUST1964,2024-03-08 01:48:10,"['PROD0870', 'PROD0144']",588000,Metro,0.85,0.23
TXN19437,CUST2650,2024-07-11 10:10:52,"['PROD0280', 'PROD0645']",327000,Sabang,0.95,0.28
TXN19438,CUST1599,2025-01-31 03:20:33,"['PROD0634', 'PROD0236']",580000,Banjar,0.88,0.34
TXN19439,CUST4455,2025-04-12 06:22:57,['PROD0906'],247000,Jayapura,0.81,0.12
TXN19440,CUST4905,2023-09-16 15:30:45,['PROD0225'],450000,Pematangsiantar,0.76,0.03
TXN19441,CUST2765,2024-07-27 03:31:28,"['PROD0303', 'PROD0115', 'PROD0801']",662000,Tegal,0.88,0.13
TXN19442,CUST2680,2025-04-26 15:58:43,['PROD0018'],320000,Kediri,0.89,0.05
TXN19443,CUST4882,2024-05-30 13:34:09,['PROD0104'],326000,Pangkalpinang,0.25,0.45
TXN19444,CUST1399,2023-09-19 09:56:27,"['PROD0502', 'PROD1034']",305000,Tangerang,0.72,0.17
TXN19445,CUST0271,2025-04-22 08:30:32,"['PROD0475', 'PROD0697', 'PROD0279', 'PROD0117']",784000,Bandung,0.99,0.18
TXN19446,CUST4937,2023-10-03 00:22:44,['PROD0400'],259000,Balikpapan,0.94,0.11
TXN19447,CUST0872,2024-04-20 22:21:00,['PROD0918'],226000,Makassar,0.21,0.43
TXN19448,CUST3276,2024-05-22 15:59:31,['PROD0593'],144000,Pekanbaru,0.66,0.37
TXN19449,CUST0171,2023-09-16 13:53:32,['PROD0920'],132000,Sawahlunto,0.99,0.23
TXN19450,CUST2090,2024-05-26 08:42:15,['PROD0876'],237000,Magelang,0.04,0.48
TXN19451,CUST2177,2025-03-19 15:24:34,"['PROD0964', 'PROD0619']",613000,Pematangsiantar,0.66,0.15
TXN19452,CUST1864,2023-09-18 03:52:31,['PROD0707'],487000,Subulussalam,0.34,0.45
TXN19453,CUST1467,2024-04-20 08:51:08,"['PROD0035', 'PROD0469']",914000,Denpasar,0.68,0.31
TXN19454,CUST1668,2025-05-01 21:35:24,['PROD0909'],201000,Bau-Bau,0.67,0.07
TXN19455,CUST3398,2024-10-21 17:37:12,"['PROD0277', 'PROD0734']",323000,Yogyakarta,0.88,0.14
TXN19456,CUST2499,2024-07-16 10:12:12,['PROD0700'],480000,Bandar Lampung,0.73,0.04
TXN19457,CUST0452,2025-04-11 12:56:05,['PROD0489'],492000,Tangerang,0.7,0.15
TXN19458,CUST4079,2023-10-19 07:16:24,['PROD0159'],229000,Bogor,0.85,0.04
TXN19459,CUST3709,2025-01-24 03:12:33,['PROD1060'],186000,Langsa,0.04,0.42
TXN19460,CUST1758,2023-09-14 14:42:06,['PROD0646'],126000,Balikpapan,0.15,0.42
TXN19461,CUST2276,2024-05-14 03:11:03,"['PROD0786', 'PROD0390']",471000,Parepare,0.86,0.1
TXN19462,CUST2682,2024-03-11 04:58:43,['PROD0895'],144000,Pematangsiantar,0.1,0.42
TXN19463,CUST1640,2024-11-02 10:34:07,"['PROD0242', 'PROD0761']",535000,Tidore Kepulauan,0.94,0.24
TXN19464,CUST1590,2025-05-24 11:56:01,"['PROD0564', 'PROD0293', 'PROD0084']",849000,Solok,0.04,0.45
TXN19465,CUST4064,2024-04-10 07:01:39,['PROD0870'],394000,Padangpanjang,0.75,0.16
TXN19466,CUST3535,2024-06-10 19:46:48,['PROD0066'],438000,Tegal,0.56,0.42
TXN19467,CUST1453,2025-06-09 19:57:20,['PROD0332'],111000,Pekanbaru,0.68,0.11
TXN19468,CUST2282,2025-04-14 15:24:27,['PROD0157'],268000,Jambi,0.77,0.1
TXN19469,CUST0025,2024-04-20 03:18:31,"['PROD0737', 'PROD0953', 'PROD0354']",828000,Banda Aceh,0.78,0.31
TXN19470,CUST2939,2023-10-31 08:10:54,"['PROD0895', 'PROD0384', 'PROD0272']",808000,Magelang,0.76,0.1
TXN19471,CUST3108,2024-04-01 04:52:00,"['PROD0683', 'PROD0883']",467000,Subulussalam,0.84,0.36
TXN19472,CUST0364,2024-10-21 21:11:19,['PROD0318'],452000,Bengkulu,0.83,0.07
TXN19473,CUST2939,2024-11-15 02:48:57,['PROD0327'],380000,Cilegon,0.59,0.49
TXN19474,CUST2499,2025-03-04 18:53:17,"['PROD0473', 'PROD0036']",557000,Kediri,0.9,0.19
TXN19475,CUST4896,2025-02-03 08:40:42,"['PROD0434', 'PROD0157', 'PROD0735', 'PROD0638']",888000,Jambi,0.67,0.28
TXN19476,CUST1395,2023-12-18 13:13:14,['PROD0170'],213000,Bau-Bau,0.66,0.24
TXN19477,CUST1227,2023-12-25 13:17:57,['PROD0761'],115000,Bandar Lampung,0.1,0.5
TXN19478,CUST0522,2023-09-18 07:10:51,"['PROD0462', 'PROD0429']",372000,Banda Aceh,0.71,0.13
TXN19479,CUST4800,2025-03-11 10:09:23,"['PROD0258', 'PROD0833']",465000,Tanjungbalai,0.97,0.19
TXN19480,CUST4244,2025-07-31 03:20:59,['PROD0629'],238000,Solok,0.87,0.28
TXN19481,CUST2444,2024-08-11 15:39:25,['PROD0099'],330000,Kendari,0.89,0.1
TXN19482,CUST3710,2025-08-09 01:20:03,"['PROD0794', 'PROD0747']",564000,Jambi,0.88,0.12
TXN19483,CUST1006,2025-07-26 01:23:15,"['PROD0488', 'PROD0153', 'PROD1043']",627000,Tangerang,0.74,0.27
TXN19484,CUST1473,2025-04-21 11:38:03,"['PROD0198', 'PROD0845', 'PROD0696']",753000,Pekalongan,0.4,0.42
TXN19485,CUST1917,2025-03-31 00:16:03,"['PROD0638', 'PROD0553', 'PROD0086', 'PROD0593']",1045000,Dumai,0.69,0.28
TXN19486,CUST0464,2025-02-28 22:46:22,"['PROD0168', 'PROD0141']",602000,Manado,0.33,0.4
TXN19487,CUST0959,2024-11-07 12:37:33,['PROD0596'],337000,Sibolga,0.93,0.38
TXN19488,CUST2875,2024-09-24 21:28:51,"['PROD0116', 'PROD0880', 'PROD0188']",826000,Ambon,0.6,0.25
TXN19489,CUST0834,2025-05-11 15:53:54,['PROD0101'],310000,Parepare,0.91,0.24
TXN19490,CUST2334,2024-01-31 01:47:56,['PROD0168'],207000,Samarinda,0.27,0.5
TXN19491,CUST1890,2024-06-27 09:24:37,['PROD0662'],230000,Meulaboh,0.11,0.48
TXN19492,CUST1834,2024-02-18 10:47:54,['PROD0936'],177000,Ternate,0.86,0.02
TXN19493,CUST1330,2024-02-25 11:19:19,['PROD0126'],218000,Solok,0.78,0.11
TXN19494,CUST0670,2023-09-11 07:08:10,['PROD0125'],429000,Manado,0.77,0.05
TXN19495,CUST3650,2024-02-29 22:17:07,['PROD0685'],208000,Banjarmasin,0.85,0.12
TXN19496,CUST1594,2024-11-04 06:30:15,"['PROD0077', 'PROD1002']",596000,Pangkalpinang,0.69,0.18
TXN19497,CUST2349,2024-04-08 08:38:02,"['PROD0811', 'PROD0616']",310000,Bekasi,0.72,0.13
TXN19498,CUST3497,2023-10-31 16:35:35,"['PROD0065', 'PROD0376', 'PROD0646']",657000,Palembang,0.81,0.07
TXN19499,CUST4182,2023-10-23 08:20:16,['PROD0802'],115000,Ambon,0.5,0.44
TXN19500,CUST4357,2025-01-26 05:07:39,"['PROD1043', 'PROD0465', 'PROD0075', 'PROD0332']",907000,Surabaya,0.89,0.2
TXN19501,CUST3826,2025-07-13 20:39:14,"['PROD1002', 'PROD0053']",610000,Serang,0.75,0.3
TXN19502,CUST3388,2023-09-17 18:20:05,"['PROD0224', 'PROD0595']",211000,Depok,0.72,0.29
TXN19503,CUST3564,2024-05-30 14:30:31,['PROD0503'],309000,Yogyakarta,0.68,0.17
TXN19504,CUST3762,2023-12-21 21:49:52,['PROD0109'],234000,Bitung,0.74,0.1
TXN19505,CUST0290,2024-02-17 19:03:53,['PROD0023'],420000,Purwokerto,0.66,0.25
TXN19506,CUST2579,2024-11-16 08:33:56,['PROD0836'],135000,Tual,0.97,0.13
TXN19507,CUST4838,2024-10-31 17:03:02,['PROD0669'],157000,Ambon,0.67,0.33
TXN19508,CUST2106,2024-08-01 03:46:07,['PROD0460'],255000,Jambi,0.96,0.11
TXN19509,CUST2452,2024-11-19 04:49:06,"['PROD0576', 'PROD0991']",377000,Padangpanjang,0.72,0.36
TXN19510,CUST0298,2024-02-13 21:20:21,['PROD0264'],102000,Mataram,0.66,0.25
TXN19511,CUST0231,2025-02-11 10:45:28,"['PROD0297', 'PROD0475', 'PROD0665']",608000,Gorontalo,0.64,0.07
TXN19512,CUST0401,2024-11-23 07:13:14,['PROD0520'],181000,Yogyakarta,0.96,0.38
TXN19513,CUST2962,2025-06-13 10:01:08,"['PROD0783', 'PROD1016', 'PROD0277', 'PROD1053']",1016000,Salatiga,0.89,0.18
TXN19514,CUST4887,2024-03-13 09:15:23,['PROD0840'],231000,Sabang,0.62,0.32
TXN19515,CUST0179,2023-10-26 16:22:20,"['PROD0404', 'PROD0164']",556000,Payakumbuh,0.07,0.47
TXN19516,CUST3022,2024-03-02 20:31:56,"['PROD0952', 'PROD0942', 'PROD0365', 'PROD0685']",888000,Bitung,0.81,0.04
TXN19517,CUST2840,2025-06-30 06:11:30,['PROD0876'],237000,Padang,0.95,0.12
TXN19518,CUST4895,2024-11-18 16:20:25,['PROD1025'],397000,Medan,0.02,0.43
TXN19519,CUST4844,2024-10-27 22:27:38,['PROD0720'],478000,Bau-Bau,0.88,0.07
TXN19520,CUST3942,2024-06-19 14:10:03,['PROD0729'],158000,Bima,0.68,0.38
TXN19521,CUST4678,2024-06-24 07:46:03,['PROD0156'],176000,Padang Sidempuan,0.7,0.19
TXN19522,CUST4221,2023-10-16 03:23:53,['PROD0030'],277000,Bekasi,0.73,0.27
TXN19523,CUST3276,2024-10-30 01:31:17,"['PROD0646', 'PROD0530']",360000,Banda Aceh,0.89,0.34
TXN19524,CUST0493,2024-01-01 14:37:35,['PROD0508'],379000,Serang,0.84,0.3
TXN19525,CUST2463,2023-09-23 06:23:07,['PROD0103'],308000,Padangpanjang,0.65,0.28
TXN19526,CUST3149,2024-10-08 11:26:26,"['PROD0237', 'PROD0474', 'PROD0340', 'PROD1051']",1075000,Batu,0.69,0.14
TXN19527,CUST3334,2025-01-03 13:59:28,['PROD0374'],432000,Banjar,0.18,0.41
TXN19528,CUST0092,2024-06-23 03:33:45,"['PROD0367', 'PROD0733']",499000,Sabang,0.72,0.21
TXN19529,CUST1545,2023-12-09 18:06:57,"['PROD0530', 'PROD0646']",360000,Magelang,0.82,0.22
TXN19530,CUST4432,2024-05-07 21:52:56,['PROD0059'],129000,Pasuruan,0.79,0.08
TXN19531,CUST3085,2023-11-15 09:52:07,['PROD0558'],255000,Tegal,0.65,0.3
TXN19532,CUST3238,2025-06-05 11:53:41,"['PROD0957', 'PROD0212', 'PROD0370']",1051000,Kendari,0.6,0.02
TXN19533,CUST0432,2025-02-12 14:53:26,['PROD0778'],480000,Samarinda,0.64,0.25
TXN19534,CUST2240,2024-11-09 15:18:26,"['PROD0880', 'PROD0928', 'PROD0140']",912000,Depok,0.87,0.27
TXN19535,CUST3848,2023-09-11 01:59:50,['PROD0070'],442000,Jayapura,0.67,0.04
TXN19536,CUST2979,2024-09-06 14:27:07,['PROD0685'],208000,Parepare,0.6,0.06
TXN19537,CUST1625,2024-11-27 17:17:27,['PROD0936'],177000,Langsa,0.66,0.33
TXN19538,CUST1364,2025-06-03 01:57:21,['PROD0565'],339000,Padang,0.77,0.26
TXN19539,CUST4502,2024-03-01 19:57:08,['PROD0309'],152000,Surakarta,0.9,0.06
TXN19540,CUST3218,2024-10-29 17:27:49,['PROD0398'],423000,Kendari,0.98,0.0
TXN19541,CUST1802,2024-01-16 15:42:17,"['PROD0906', 'PROD1014']",487000,Kediri,0.85,0.23
TXN19542,CUST2178,2024-01-30 16:24:10,['PROD0266'],272000,Padang Sidempuan,0.69,0.13
TXN19543,CUST1865,2025-03-18 02:42:54,['PROD0567'],201000,Palangkaraya,0.64,0.07
TXN19544,CUST3727,2025-02-06 23:41:11,['PROD0757'],259000,Pariaman,0.96,0.31
TXN19545,CUST0663,2025-05-09 02:54:20,"['PROD0251', 'PROD0806', 'PROD1052']",684000,Sungai Penuh,0.95,0.35
TXN19546,CUST2982,2024-09-11 06:57:58,['PROD0628'],172000,Sawahlunto,0.65,0.24
TXN19547,CUST4204,2025-01-20 12:09:52,['PROD0267'],467000,Padangpanjang,0.0,0.41
TXN19548,CUST3196,2023-10-22 12:19:29,"['PROD0317', 'PROD0093']",383000,Pariaman,0.32,0.5
TXN19549,CUST3904,2025-01-03 15:58:04,['PROD0163'],125000,Ambon,0.2,0.47
TXN19550,CUST2214,2024-06-29 09:18:55,"['PROD0499', 'PROD0031', 'PROD1052', 'PROD1018']",610000,Serang,0.39,0.41
TXN19551,CUST0373,2024-05-15 18:51:46,"['PROD0536', 'PROD0573']",255000,Banda Aceh,0.7,0.12
TXN19552,CUST1073,2025-01-24 07:24:19,['PROD1038'],455000,Parepare,0.84,0.14
TXN19553,CUST2217,2025-06-21 00:46:42,"['PROD0339', 'PROD0222']",324000,Bandung,0.83,0.26
TXN19554,CUST0605,2024-09-16 13:25:57,['PROD0493'],435000,Jayapura,0.94,0.13
TXN19555,CUST0337,2024-12-04 03:15:24,['PROD0507'],155000,Meulaboh,0.88,0.14
TXN19556,CUST3034,2023-09-12 12:57:16,['PROD1050'],420000,Sukabumi,0.87,0.07
TXN19557,CUST2894,2023-12-02 05:27:23,['PROD0285'],137000,Lhokseumawe,0.85,0.14
TXN19558,CUST2013,2024-09-07 09:27:04,['PROD0468'],385000,Kota Administrasi Jakarta Selatan,0.91,0.05
TXN19559,CUST1020,2023-11-18 05:56:30,"['PROD0044', 'PROD0524', 'PROD0842', 'PROD0057']",1028000,Bogor,0.9,0.22
TXN19560,CUST2719,2025-05-24 19:18:26,['PROD0833'],317000,Tangerang,0.77,0.34
TXN19561,CUST1096,2025-04-03 00:20:34,"['PROD0381', 'PROD0412']",368000,Lhokseumawe,0.27,0.48
TXN19562,CUST0305,2025-06-22 23:30:28,"['PROD0279', 'PROD0475']",361000,Bitung,0.98,0.26
TXN19563,CUST3054,2025-01-07 03:05:10,['PROD0543'],397000,Tual,0.79,0.24
TXN19564,CUST1853,2023-10-11 17:07:18,"['PROD0341', 'PROD0156']",498000,Bau-Bau,0.63,0.03
TXN19565,CUST3413,2025-03-31 21:15:14,"['PROD0011', 'PROD0572']",541000,Kota Administrasi Jakarta Utara,0.8,0.09
TXN19566,CUST0694,2024-07-26 15:08:09,['PROD0734'],110000,Bima,0.91,0.29
TXN19567,CUST4138,2024-02-25 07:18:44,['PROD0835'],394000,Surabaya,0.15,0.49
TXN19568,CUST1371,2024-08-17 14:28:52,['PROD0160'],188000,Mataram,0.13,0.41
